lp,doc_id,title,date,grosse_anfrage,kleine_anfrage,cap_topic,cap_subtopic
17,17/574,"Entschaedigungs-, Schadensersatz- und Reparationsforderungen wegen NS-Unrechts in Griechenland, Italien und anderen ehemals von Deutschland besetzten Staaten",2010-01-27,0,1,16,1619
17,17/577,Menschenrechtslage in Honduras seit dem Putsch vom 28. Juni 2009,2010-01-27,0,1,19,1925
17,17/593,Situation des oeffentlichen Dienstes und seiner Beschaeftigten im Kontext der Tarifrunde 2010,2010-01-27,0,1,20,2004
17,17/588,"Leiharbeit in Bundesministerien, nachgelagerten aemtern und Behoerden im Jahr 2009",2010-01-28,0,1,5,505
17,17/583,Folgen der Privatisierung der Sicherheit auf deutschen Flughaefen,2010-01-28,0,1,10,1003
17,17/627,Deutsch-Chinesischer Rechtsstaatsdialog,2010-01-28,0,1,19,1919
17,17/629,Berliner Oberstaatsanwalt als Ermittler auf den Philippinen,2010-01-28,0,1,19,1929
17,17/582,Altstaedte und historische Bauten besser schuetzen,2010-01-28,0,1,21,2101
17,17/598,Regional ungleicher Zugang zu Heilmitteln,2010-01-29,0,1,3,302
17,17/597,Freiwillige Weiterversicherung fuer Selbststaendige in der Arbeitslosenversicherung,2010-01-29,0,1,5,503
17,17/599,Radioaktive Rueckstaende bei der oel- und Gasfoerderung,2010-01-29,0,1,7,704
17,17/596,Betrieb des Forschungsreaktors AVR Juelich ausserhalb sicherheitstechnischer Grenzen,2010-01-29,0,1,8,801
17,17/594,Verkehrsprojekt Verbindung der B 26/b 42 - Nordostumgehung,2010-01-29,0,1,10,1002
17,17/628,Verbraucherorientierte Finanzberatung,2010-01-29,0,1,15,1525
17,17/595,Aussagen der Bundesregierung zum Zustandekommen und zur Ausgestaltung der Vertraege ueber die Bereitstellung von Pandemie-Impfstoffen (Nachfrage zu Bundestagsdrucksache 17/ 365),2010-01-29,0,1,20,2007
17,17/635,Bilanz der Bleiberechtsregelungen zum Jahreswechsel 2009/2010 und das ungeloeste Problem der Kettenduldungen,2010-02-03,0,1,2,230
17,17/636,Einsatz von Drohnen zur Videoueberwachung deutscher Staedte und Regionen,2010-02-03,0,1,12,1299
17,17/637,Stattgefundene und geplante Amtshilfe- und Unterstuetzungsleistungen der Bundeswehr im Inland (Stand viertes Quartal 2009),2010-02-03,0,1,16,1600
17,17/638,Deutsche Beteiligung an Ausbildung und Ausruestung von Sicherheitskraeften im Ausland und zu Sicherheitssektorreformen,2010-02-03,0,1,16,1606
17,17/617,Einsparungen in der Regierung,2010-02-08,0,1,20,2011
17,17/683,Zum Bundeshaushalt 2010,2010-02-10,0,1,1,105
17,17/684,Geschichtsaufarbeitung des Bundes der Vertriebenen,2010-02-10,0,1,2,230
17,17/688,Das geplante Migrationsabkommen der Bundesrepublik Deutschland mit Ghana,2010-02-10,0,1,2,230
17,17/696,Benachteiligung von Frauen auf dem Arbeitsmarkt,2010-02-10,0,1,2,202
17,17/678,Starker Anstieg der Praemien in der privaten Krankenversicherung,2010-02-10,0,1,3,302
17,17/681,Staerkung der gesundheitlichen Praevention,2010-02-10,0,1,3,331
17,17/689,Nationale und internationale Regelungen zur Arzneimittelpreisbildung,2010-02-10,0,1,3,321
17,17/694,Entwicklung des Kormoranbestandes und Folgen fuer die Artenvielfalt in heimischen Gewaessern,2010-02-10,0,1,7,709
17,17/679,Aktuelle Situation im Bereich Schienengueterverkehr,2010-02-10,0,1,10,1005
17,17/680,Fertigstellung Verkehrsprojekt Deutsche Einheit Nr. 1,2010-02-10,0,1,10,1010
17,17/685,Stand der Entwicklung von Leitlinien fuer Einsaetze der EU-Grenzschutzagentur FRONTEX,2010-02-10,0,1,12,1201
17,17/686,Reformbedarf des Kinderzuschlags,2010-02-10,0,1,13,1308
17,17/682,"Stand der Umsetzung der Initiative ""Wissenschaftsfreiheitsgesetz"" und weitere Planungen",2010-02-10,0,1,17,1798
17,17/695,Aktuelle Entwicklungen bei der Breitband-Versorgung,2010-02-10,0,1,17,1706
17,17/687,"Umsetzung des Bundestagsantrags 15/5689 ""Erinnerung und Gedenken an die Vertreibungen und Massaker an den Armeniern 1915 - Deutschland muss zur Versoehnung zwischen Tuerken und Armeniern beitragen""",2010-02-10,0,1,19,1920
17,17/697,Nachhaltige Unterstuetzung fuer Haiti,2010-02-10,0,1,19,1914
17,17/712,"Zu den Arbeitsentwuerfen bzw. Gesetzentwuerfen der Bundesregierung ""Gesetz der eigenverantwortlichen und kooperativen Aufgabenwahrnehmung in der Grundsicherung fuer Arbeitsuchende"" und ""Gesetz zur Verstetigung der kommunalen Option""",2010-02-10,0,1,20,2001
17,17/703,Laermschutz beim Ausbau der Bundesautobahn 10 im Bereich der Gemeinden Michendorf und Schwielowsee,2010-02-11,0,1,7,705
17,17/704,Massnahmen der Bundesregierung zur Reduzierung von Bahnlaerm,2010-02-11,0,1,7,705
17,17/701,uebertragung der deutschen Energienetze in eine unabhaengige und kapitalmarktfaehige Netzgesellschaft,2010-02-11,0,1,8,802
17,17/705,Tanktourismus,2010-02-11,0,1,10,1002
17,17/707,Ausbau der Jugendfreiwilligendienste,2010-02-11,0,1,13,1305
17,17/698,Wissenschaftsfreiheitsgesetz,2010-02-11,0,1,17,1700
17,17/723,Umgang mit der Schuldenkrise Griechenlands und anderer Laender der Eurozone,2010-02-15,0,1,1,100
17,17/727,Umbenennung einer Bundesautobahn,2010-02-15,0,1,10,1002
17,17/721,"Bedarf, Finanzierung und Qualitaet der Kindertagesbetreuung",2010-02-15,0,1,13,1308
17,17/731,Laufende Aufsicht der Deutschen Bundesbank,2010-02-15,0,1,15,1501
17,17/724,Bundeswehreinsatz und Ausbildung im Afghanistan-Konzept der Bundesregierung,2010-02-15,0,1,16,1602
17,17/722,Trinkwasser- und Umweltverschmutzung in den bewohnten Gegenden der oelfelder von Thar Jath im Suedsudan,2010-02-15,0,1,19,1902
17,17/725,Wiederaufbau und Entwicklung im deutschen Afghanistan-Konzept der Bundesregierung nach der Londoner Konferenz,2010-02-15,0,1,19,1919
17,17/726,Konkrete Umsetzung des Afghanistan-Konzepts der Bundesregierung in den Bereichen Aussoehnungs- und Reintegrationsprogramm,2010-02-15,0,1,19,1919
17,17/740,Gleichstellung der Eingetragenen Lebenspartnerschaft mit der Ehe,2010-02-17,0,1,2,202
17,17/744,Nachmeldungen PMK-rechts fuer das Jahr 2009,2010-02-17,0,1,2,209
17,17/745,Auswirkungen des Bundesverfassungsgerichtsurteils vom 9. Februar 2010 auf das Asylbewerberleistungsgesetz,2010-02-17,0,1,2,230
17,17/755,Ergebnisse und Folgen aus den Freisetzungen von gentechnisch veraenderten Amflora-Kartoffeln im Jahr 2009,2010-02-17,0,1,4,403
17,17/739,Staatliche Subventionierung von Lohndumping,2010-02-17,0,1,5,505
17,17/743,Gefaehrdung oeffentlich gefoerderter Beschaeftigung durch die Haushaltsplanungen der Bundesregierung,2010-02-17,0,1,5,500
17,17/747,Neubaustrecke Wendlingen-Ulm,2010-02-17,0,1,10,1005
17,17/753,"Straf- und Ermittlungsverfahren nach ae 129, ae 129a und ae 129b Strafgesetzbuch in den Jahren 2008 und 2009",2010-02-17,0,1,12,1227
17,17/763,Bilanz der Arbeit der Sicherheitsbehoerden anlaesslich des NATO-Gipfels,2010-02-17,0,1,12,1211
17,17/742,Anspruch auf Kinderzuschlag bei verspaetet gezahltem Lohn,2010-02-17,0,1,13,1308
17,17/741,Staatshilfen fuer die Restrukturierungsplaene von General Motors,2010-02-17,0,1,15,1500
17,17/761,Massnahmen der Bundesregierung zur Bekaempfung der Kreditklemme,2010-02-17,0,1,15,1501
17,17/762,Beteiligung der Profiteure der Bankenrettung an den Kosten,2010-02-17,0,1,15,1500
17,17/746,Deutsche Positionen zum internationalen Krisenmanagement in Haiti nach dem Erdbeben vom 12. Januar 2010,2010-02-17,0,1,19,1901
17,17/754,Klage des Energiekonzerns Vattenfall gegen die Bundesrepublik Deutschland,2010-02-17,0,1,20,2015
17,17/832,Verlaengerung von Restlaufzeiten von Atomkraftwerken - Auswirkungen auf die Entwicklung des Wettbewerbs auf dem Strommarkt und auf den Ausbau der erneuerbaren Energien,2010-02-24,1,0,8,800
17,17/826,Auslaenderfeindliche und rechtsextremistische Straftaten in der Bundesrepublik Deutschland im Januar 2010,2010-02-25,0,1,2,201
17,17/830,"Rechtsextremistische Aktivitaeten der Jugendorganisation ""Sturmvogel - Deutscher Jugendbund""",2010-02-25,0,1,2,209
17,17/831,Zugang zu Ausbildung und Arbeitsmarkt fuer Asylbewerberinnen und Asylbewerber sowie Geduldete,2010-02-25,0,1,2,230
17,17/851,Vertragsverletzungsverfahren gegen Deutschland wegen mangelhafter Umsetzung der EU-Antidiskriminierungsrichtlinien - Erneute Vorlage einer bereits gestellten Kleinen Anfrage,2010-02-25,0,1,2,200
17,17/835,Belastungen durch Zusatzbeitraege,2010-02-25,0,1,3,302
17,17/865,Einfuehrung einer Kopfpraemie in der gesetzlichen Krankenversicherung,2010-02-25,1,0,3,302
17,17/838,Zum Stellenwert des Vorsorgeprinzips beim Umgang mit nicht zugelassenen gentechnisch veraenderten Konstrukten,2010-02-25,0,1,4,400
17,17/827,Stand der Einfuehrung von Messeinrichtungen zur Energieverbrauchserfassung nach dem Gesetz zur oeffnung des Messwesens bei Strom und Gas fuer Wettbewerb,2010-02-25,0,1,8,899
17,17/828,Neubau der Autobahn 52 durch Gladbeck,2010-02-25,0,1,10,1002
17,17/856,Maut-Harmonisierung,2010-02-25,0,1,10,1002
17,17/867,Verkehrsprojekt ICE-Neubaustrecke Rhein-Main/ Rhein-Neckar,2010-02-25,0,1,10,1005
17,17/834,Senkung der Stattgabe von Widerspruechen und Reduktion von Klageerfolgen im Bereich des Zweiten Buches Sozialgesetzbuch,2010-02-25,0,1,12,1204
17,17/836,Konsequenzen aus den Angeboten von Steuersuender-Datensaetzen,2010-02-25,0,1,12,1202
17,17/825,Geplante Haertefallregelung fuer das Zweite Buch Sozialgesetzbuch,2010-02-25,0,1,13,1302
17,17/853,Verbraucherpolitische Strategie der Bundesregierung,2010-02-25,0,1,15,1525
17,17/868,Urteil des Bundesgerichtshofes vom 2. Februar 2010 zur Preissenkungsverfuegung der hessischen Landes-kartellbehoerde und die Auswirkungen auf die Wasserwirtschaft in Deutschland,2010-02-25,0,1,15,1520
17,17/837,Entschaedigung der Opfer des Giftgas-Massakers von Halabja 1988,2010-02-25,0,1,16,1619
17,17/855,"Stand und Zukunft der ""Business and Biodiversity Initiative""",2010-02-25,0,1,19,1902
17,17/857,Klimakonferenz der Umweltminister im Rahmen der UNFCCC-Klimaverhandlungen in Bonn Mitte 2010,2010-02-25,0,1,19,1902
17,17/829,Haltung der Bundesregierung zur Klage von Apartheidsopfern gegen deutsche Konzerne,2010-02-25,0,1,20,2015
17,17/833,Europaeisches Jahr gegen Armut und Ausgrenzung 2010 - Vorhaben und Kosten,2010-02-25,0,1,20,2002
17,17/852,Planung zur Verlaengerung der A 100,2010-02-25,0,1,20,2014
17,17/864,Sicherheit im Mobilfunk,2010-02-26,0,1,2,208
17,17/863,Konsequenzen aus einer vorlaeufigen Tarifunfaehigkeit der Tarifgemeinschaft Christlicher Gewerkschaften fuer Zeitarbeit und Personalserviceagenturen,2010-02-26,0,1,5,504
17,17/866,Polizei- und Zolleinsaetze im Ausland (Stand viertes Quartal 2009),2010-02-26,0,1,12,1201
17,17/854,Veraeusserung von ehemals militaerisch genutzten Liegenschaften durch die Bundesanstalt fuer Immobilienaufgaben,2010-02-26,0,1,20,2008
17,17/920,Stand des Ausbaus von Offshore-Windparks in der Nord- und Ostsee,2010-03-01,0,1,8,806
17,17/897,Vorwuerfe gegen Auslaenderbehoerden wegen Gentests bei binationalen Eltern,2010-03-02,0,1,2,230
17,17/904,Zur Entschaedigungsklage suedafrikanischer Apartheidopfer gegen die Daimler AG,2010-03-02,0,1,19,1911
17,17/932,Lenk- und Ruhezeiten fuer leichte Transporter,2010-03-03,0,1,10,1002
17,17/933,Ausbau der Rheintalbahn,2010-03-03,0,1,10,1005
17,17/937,Foerderung des Radverkehrs,2010-03-03,0,1,10,1002
17,17/947,Zusaetzliche Finanzmittel fuer den Ausbau des Verkehrstraegers Schiene,2010-03-03,0,1,10,1005
17,17/931,Sicherung der Technologiefuehrerschaft Deutschlands im Verkehrs- und Baubereich,2010-03-03,1,0,17,1700
17,17/938,Gestaltungschancen des Europaeischen Auswaertigen Dienstes - Notwendige Weichenstellungen fuer eine effektive Arbeit der Hohen Vertreterin,2010-03-03,0,1,19,1910
17,17/959,Plaene der Bundesregierung zur Reform der Umsatzsteuer,2010-03-05,0,1,1,107
17,17/946,Auswirkungen der neuen Sprachanforderungen beim Ehegattennachzug - Bilanz fuer das Jahr 2009,2010-03-05,0,1,2,230
17,17/957,Videoueberwachung von Wahllokalen,2010-03-05,0,1,2,208
17,17/960,Ausgabenentwicklung und Wettbewerb in der privaten Krankenversicherung,2010-03-05,0,1,3,302
17,17/944,Zukunft der Filmfoerderung und Digitalisierung der Kinos,2010-03-05,0,1,6,609
17,17/962,Position der Bundesregierung zu CO2-Grenzwerten fuer leichte Nutzfahrzeuge,2010-03-05,0,1,7,705
17,17/967,Konflikte um Kinderlaerm,2010-03-05,0,1,7,705
17,17/963,Verkehrsprojekt Bundesfernstrassenverbindung Kreuztal - Frankenberg (Eder) - Hattenbach zwischen den Laendern Nordrhein-Westfalen und Hessen,2010-03-05,0,1,10,1002
17,17/958,Umsetzung der Resolution 1685 der Parlamentarischen Versammlung des Europarates vom 30. September 2009,2010-03-05,0,1,12,1204
17,17/945,Stand der Umsetzung der Verbesserung des Verbraucherschutzes bei Finanzdienstleistungen,2010-03-05,0,1,15,1525
17,17/964,Wettbewerbssituation und Foerderung von Freizeitparks und Freizeitunternehmen in Deutschland,2010-03-05,0,1,15,1524
17,17/965,Einsatz der Bundesmarine gegen Piraten und Massnahmen zur Vermeidung bzw. Eindaemmung der Piraterie,2010-03-05,0,1,16,1602
17,17/956,Deutsche Positionen zur Ausgestaltung des Europaeischen Auswaertigen Dienstes,2010-03-05,0,1,19,1929
17,17/966,Position der Bundesregierung zur Verankerung des Menschenrechts auf sauberes Trinkwasser und Sanitaerversorgung im internationalen Recht,2010-03-05,0,1,19,1925
17,17/974,Fortfuehrung und inhaltliche Ausrichtung des Programmes Stadtumbau Ost,2010-03-08,0,1,14,1400
17,17/973,Verpflichtungen zur Deregulierung von Finanzdienstleistungen in Freihandelsabkommen,2010-03-08,0,1,18,1802
17,17/989,Evaluation des Unterhaltsvorschuss,2010-03-10,0,1,13,1308
17,17/982,Freizeitparks und Freizeitunternehmen in Deutschland,2010-03-10,0,1,15,1524
17,17/988,Verbraucherpolitische Vorhaben der Bundesregierung,2010-03-10,0,1,15,1525
17,17/1007,Plaene der Bundesregierung ein Jahr nach dem Amoklauf in Winnenden,2010-03-12,0,1,12,1209
17,17/998,Umsetzung der Wehrpflicht im Jahr 2009,2010-03-12,0,1,16,1608
17,17/997,Internationale Finanzmarktkonferenz,2010-03-12,0,1,19,1906
17,17/1094,Dienstreisen von Kabinettsmitgliedern und begleitende Delegationen,2010-03-15,0,1,20,2012
17,17/1053,Bildungsangebote des Bundesamtes fuer Verfassungsschutz,2010-03-16,0,1,2,209
17,17/1054,Entwicklungen im Ausweisungsrecht,2010-03-16,0,1,2,230
17,17/1068,Deutsche Zentren fuer Gesundheitsforschung,2010-03-16,0,1,3,398
17,17/1062,"Evaluierung des Programms ""Aufstiegsstipendium""",2010-03-16,0,1,6,607
17,17/1061,Neubau einer Werkstatt in Nuernberg durch die DB Regio Bayern,2010-03-16,0,1,7,705
17,17/1067,"Sicherheit bei Transport, Lagerung und Einsatz von MOX-Brennelementen",2010-03-16,0,1,8,801
17,17/1079,Planungsstand und Baukosten der Ortsumgehung Nottuln,2010-03-16,0,1,10,1002
17,17/1080,Folgen des strengen Winters 2009/2010 fuer die Infrastruktur und die Verkehrswirtschaft,2010-03-16,0,1,10,1000
17,17/1065,Ein Jahr nach dem Amoklauf von Winnenden: Die Wirkung des neuen Waffenrechts,2010-03-16,0,1,12,1209
17,17/1063,Unzureichende Freizuegigkeit im Reiseleitergewerbe,2010-03-16,0,1,15,1524
17,17/1064,Abschaffung des Amtes des Tourismusbeauftragten der Bundesregierung,2010-03-16,0,1,15,1524
17,17/1066,Foerderung des Inlandsmarketings,2010-03-16,0,1,15,1524
17,17/1069,Deutsche Polizeiarbeit in Afghanistan,2010-03-16,1,0,16,1602
17,17/1113,Auswirkungen der US-Terrorlisten fuer EU-Buerger,2010-03-18,0,1,2,208
17,17/1104,Praxis und Weiterentwicklung von Modellen zur uebertragung aerztlicher Taetigkeiten insbesondere auf Pflegefachkraefte,2010-03-18,0,1,3,325
17,17/1103,Haltung der Bundesregierung zu Massnahmen gegen Steuerhinterziehung und Steuerflucht,2010-03-18,0,1,12,1202
17,17/1115,Nachmeldungen PMK-rechts fuer das Jahr 2009 - Nachfrage zur Antwort der Bundesregierung auf Bundestagsdrucksache 17/943,2010-03-18,0,1,12,1299
17,17/1105,uebernahme von Zusatzbeitraegen in der gesetzlichen Krankenversicherung fuer Bezieherinnen und Bezieher von Grundsicherung nach dem Zweiten Buch Sozialgesetzbuch,2010-03-18,0,1,13,1302
17,17/1117,Reformbedarf des Kinderzuschlags Nachfrage zur Antwort der Bundesregierung auf die Kleine Anfrage auf Bundesdrucksache 17/968,2010-03-18,0,1,13,1308
17,17/1102,"Rolle der Deutschen Bundesbank bei Regulierung, Politikberatung, Finanzmarktfoerderung und Finanzaufsicht",2010-03-18,0,1,15,1500
17,17/1106,Einfluss der Ruestungslobby auf verteidigungspolitische Entscheidungen,2010-03-18,0,1,16,1600
17,17/1114,Rechtlicher Status des Sanitaetspersonals der Bundeswehr in Afghanistan,2010-03-18,0,1,16,1602
17,17/1124,Nationale Aktionsprogramme zur Alkoholpraevention sowie zur Tabakpraevention,2010-03-19,0,1,3,300
17,17/1122,Klimaschutz-Selbstverpflichtung der Bundesregierung,2010-03-19,0,1,7,705
17,17/1128,Neubewertung der geplanten Elbvertiefung auf der Unter- und Aussenelbe,2010-03-19,0,1,10,1007
17,17/1123,Inanspruchnahme von Lehrgaengen nach dem Zivildienstgesetz,2010-03-19,0,1,16,1608
17,17/1127,Fehlerhafte Ausfertigung und Verkuendung von Bundesgesetzen,2010-03-19,0,1,20,2002
17,17/1133,Fortgesetzte Rueckueberstellungen nach Griechenland im Rahmen der Dublin-II-Verordnung,2010-03-22,0,1,2,230
17,17/1134,Auslaenderfeindliche und rechtsextremistische Straftaten in der Bundesrepublik Deutschland im Februar 2010,2010-03-22,0,1,2,201
17,17/1132,Listeriose-Erkrankungen mit toedlichem Verlauf durch moegliche Luecken in der Lebensmittelsicherheit,2010-03-22,0,1,4,403
17,17/1129,Leiharbeit in Krankenhaeusern,2010-03-22,0,1,5,505
17,17/1130,Schlussfolgerungen der Bundesregierung aus der kritischen Diskussion ueber die strafbefreiende Selbstanzeige nach ae 371 der Abgabenordnung,2010-03-22,0,1,12,1202
17,17/1131,Verantwortung des Bundes als groesster Immobilieneigentuemer auf Helgoland,2010-03-22,0,1,20,2008
17,17/1176,Vorgaben fuer die Energieszenarien der Bundesregierung,2010-03-23,0,1,8,800
17,17/1177,Konflikt zwischen Radaranlagen der Bundeswehr und Windenergieanlagen,2010-03-23,0,1,16,1610
17,17/1178,Stand und Inhalt der Verhandlungen zum Anti-Counterfeiting Trade Agreement (ACTA) und Gewaehrleistung von Transparenz durch die Bundesregierung,2010-03-23,0,1,18,1802
17,17/1175,oeffentlichkeitsbeteiligung bei Gesetzgebungsverfahren,2010-03-23,0,1,20,2000
17,17/1233,Zu der im Koalitionsvertrag angekuendigten steuerlichen Entlastung in einem Gesamtvolumen von 24 Mrd. Euro,2010-03-24,0,1,1,100
17,17/1237,Steigerung der Energieeffizienz durch den Einsatz hocheffizienter Kraft-Waerme-Kopplung,2010-03-24,0,1,8,807
17,17/1235,"Einfuehrung einer Anreizregulierung im Schienenverkehr, Verbesserung von Transparenz und Wettbewerb im nationalen und internationalen Schienenverkehr",2010-03-24,0,1,10,1005
17,17/1236,Verbessertes Baustellenmanagement fuer kuerzere Bauzeiten und mehr Verkehrssicherheit,2010-03-24,0,1,10,1002
17,17/1234,Stellenabbau beim Zoll,2010-03-24,0,1,20,2002
17,17/1239,Entwicklung der Arbeits- und Personalsituation in der Finanzverwaltung,2010-03-24,0,1,20,2009
17,17/1258,Rolle des Bundesinnenministeriums und der Innenministerien der Laender in Einbuergerungsverfahren,2010-03-25,0,1,2,209
17,17/1242,Flughafenplatzneubau Coburg-Brandensteinsebene,2010-03-25,0,1,10,1003
17,17/1241,Ablauf der Frist des Heimkehrerentschaedigungsgesetzes,2010-03-25,0,1,16,1609
17,17/1240,Kosten fuer das Schengener Informationssystem der zweiten Generation,2010-03-25,0,1,19,1929
17,17/1253,"""Goldstone-Bericht"" ueber mutmassliche Kriegsverbrechen im Gaza-Krieg",2010-03-25,0,1,19,1920
17,17/1243,Bergung und Sicherung der Wandbilder von Prof. Ronald Paris und von Prof. Walter Womacka in Berlin,2010-03-25,0,1,20,2014
17,17/1261,Steuerrechtliche Benachteiligung der Dauerwaldbewirtschaftung gegenueber der Kahlschlagswirtschaft,2010-03-26,0,1,4,400
17,17/1254,Kosten und Nutzen von Qualifizierungsmassnahmen nach dem SGB II und SGB III,2010-03-26,0,1,5,502
17,17/1259,Haltung von Walen und Delfinen in der Europaeischen Union und in Deutschland,2010-03-26,0,1,7,709
17,17/1260,Gefahren fuer Bienen durch Pestizide,2010-03-26,0,1,7,704
17,17/1265,Endlager Asse - Vorgaenge Mitte der 1990er Jahre,2010-03-26,0,1,7,704
17,17/1266,Endlager Morsleben - bis 1991 eingelagerte Abfaelle,2010-03-26,0,1,7,704
17,17/1262,Status der Bahnstrecke Schweinfurt - Kitzingen/Etwashausen,2010-03-26,0,1,10,1005
17,17/1284,Unterstuetzungsleistungen deutscher Behoerden beim Vorgehen daenischer Polizeikraefte gegen Demonstrantinnen und Demonstranten anlaesslich des Klimagipfels in Kopenhagen und Einsatz von Gefangenenkaefigen (mobile Verwahrraeume),2010-03-26,0,1,12,1211
17,17/1264,Entschaedigung der Opfer und Hinterbliebenen des Luftschlags bei Kundus vom 4. September 2009,2010-03-26,0,1,16,1620
17,17/1256,"Die Finanzierung des UNHCR-Programms ""PROFILE"" zur biometrischen Registrierung von Fluechtlingen durch das Europaeischen Amtes fuer humanitaere Hilfe (ECHO)",2010-03-26,0,1,19,1901
